file,version,iter,time_namelookup,time_connect,time_appconnect,time_pretransfer,time_redirect,time_starttransfer,time_total
empty_file,tcp,60,0.000096,0.045514,0.118934,0.119035,0.000000,0.157430,0.157529
empty_file,tcp,61,0.000097,0.054193,0.110717,0.110767,0.000000,0.150244,0.150317
empty_file,tcp,62,0.000094,0.046287,0.127379,0.127483,0.000000,0.174280,0.174375
empty_file,tcp,63,0.000117,0.042008,0.114880,0.114936,0.000000,0.153775,0.153826
empty_file,tcp,64,0.000030,0.042402,0.115810,0.115898,0.000000,0.154353,0.154408
empty_file,tcp,65,0.000085,0.039732,0.120376,0.120420,0.000000,0.175548,0.175595
empty_file,tcp,66,0.000048,0.040746,0.106125,0.106212,0.000000,0.144715,0.144774
empty_file,tcp,67,0.000082,0.049043,0.128568,0.128619,0.000000,0.183866,0.183950
empty_file,tcp,68,0.000094,0.039930,0.104228,0.104271,0.000000,0.143728,0.143806
empty_file,tcp,69,0.000081,0.043088,0.100774,0.100874,0.000000,0.139098,0.139182
empty_file,tcp,70,0.000104,0.039391,0.120937,0.121029,0.000000,0.159258,0.159343
empty_file,tcp,71,0.000139,0.042270,0.115833,0.115987,0.000000,0.154220,0.154340
empty_file,tcp,72,0.000151,0.044035,0.100699,0.100744,0.000000,0.147810,0.147888
empty_file,tcp,73,0.000051,0.043315,0.116048,0.116102,0.000000,0.171098,0.171183
empty_file,tcp,74,0.000143,0.039238,0.119525,0.119558,0.000000,0.159168,0.159245
empty_file,tcp,75,0.000103,0.047199,0.144326,0.144419,0.000000,0.189885,0.189977
empty_file,tcp,76,0.000084,0.045942,0.119849,0.120005,0.000000,0.173791,0.173828
empty_file,tcp,77,0.000089,0.057838,0.124593,0.124637,0.000000,0.169634,0.169674
empty_file,tcp,78,0.000043,0.039622,0.144008,0.144046,0.000000,0.183391,0.183435
empty_file,tcp,79,0.000036,0.039143,0.121122,0.121343,0.000000,0.175090,0.175169
empty_file,tcp,80,0.000125,0.042382,0.100208,0.100321,0.000000,0.138245,0.138340
empty_file,tcp,81,0.000104,0.035578,0.120045,0.120082,0.000000,0.159410,0.159472
empty_file,tcp,82,0.000069,0.042402,0.107442,0.107513,0.000000,0.150342,0.150414
empty_file,tcp,83,0.000083,0.036705,0.101803,0.101837,0.000000,0.144769,0.144803
empty_file,tcp,84,0.000030,0.038696,0.108075,0.108177,0.000000,0.150342,0.150401
empty_file,tcp,85,0.000108,0.044526,0.121289,0.121336,0.000000,0.164408,0.164470
empty_file,tcp,86,0.000137,0.038669,0.108005,0.108062,0.000000,0.145531,0.145602
empty_file,tcp,87,0.000085,0.041666,0.119185,0.119267,0.000000,0.157509,0.157561
empty_file,tcp,88,0.000083,0.039335,0.095463,0.095500,0.000000,0.138945,0.138993
empty_file,tcp,89,0.000034,0.038412,0.099479,0.099512,0.000000,0.138256,0.138284
empty_file,tcp,90,0.000034,0.034062,0.087154,0.087206,0.000000,0.125764,0.125800
empty_file,tcp,91,0.000053,0.036254,0.100819,0.100864,0.000000,0.140029,0.140083
empty_file,tcp,92,0.000145,0.041369,0.102276,0.102338,0.000000,0.141342,0.141439
empty_file,tcp,93,0.000135,0.035824,0.111890,0.111925,0.000000,0.151398,0.151464
empty_file,tcp,94,0.000090,0.041609,0.123013,0.123130,0.000000,0.161382,0.161428
empty_file,tcp,95,0.000033,0.036824,0.091164,0.091242,0.000000,0.128544,0.128579
empty_file,tcp,96,0.000054,0.034732,0.107163,0.107222,0.000000,0.154603,0.154681
empty_file,tcp,97,0.000097,0.035093,0.103425,0.103468,0.000000,0.142843,0.142917
empty_file,tcp,98,0.000101,0.037704,0.103021,0.103112,0.000000,0.141664,0.141721
empty_file,tcp,99,0.000062,0.034575,0.103701,0.103779,0.000000,0.142206,0.142267
